ticker,date,open,high,low,close
VS,2012-11-06,24.96,24.96,24.96,24.96
VS,2012-11-07,24.96,24.96,24.96,24.96
VS,2012-11-08,24.96,24.96,24.96,24.96
VS,2012-11-09,24.96,24.96,24.96,24.96
VS,2012-11-12,24.96,24.96,24.96,24.96
VS,2012-11-13,24.96,24.96,24.96,24.96
VS,2012-11-14,24.96,24.96,24.96,24.96
VS,2012-11-15,24.96,24.96,24.96,24.96
VS,2012-11-16,24.96,24.96,24.96,24.96
VS,2012-11-19,24.96,24.96,24.96,24.96
VS,2012-11-20,24.96,24.96,24.96,24.96
VS,2012-11-21,24.96,24.96,24.96,24.96
VS,2012-11-23,24.96,24.96,24.96,24.96
VS,2012-11-26,24.96,24.96,24.96,24.96
VS,2012-11-27,24.96,24.96,24.96,24.96
VS,2012-11-28,24.96,24.96,24.96,24.96
VS,2012-11-29,24.96,24.96,24.96,24.96
VS,2012-11-30,24.96,24.96,24.96,24.96
VS,2012-12-03,24.96,24.96,24.96,24.96
VS,2012-12-04,24.96,24.96,24.96,24.96
VS,2012-12-05,24.96,24.96,24.96,24.96
VS,2012-12-06,24.96,24.96,24.96,24.96
VS,2012-12-07,24.96,24.96,24.96,24.96
VS,2012-12-10,24.96,24.96,24.96,24.96
VS,2012-12-11,24.96,24.96,24.96,24.96
VS,2012-12-12,24.96,24.96,24.96,24.96
VS,2012-12-13,24.96,24.96,24.96,24.96
VS,2012-12-14,24.96,24.96,24.96,24.96
VS,2012-12-17,24.96,24.96,24.96,24.96
VS,2012-12-18,24.96,24.96,24.96,24.96
VS,2012-12-19,24.96,24.96,24.96,24.96
VS,2012-12-20,24.96,24.96,24.96,24.96
VS,2012-12-21,24.96,24.96,24.96,24.96
VS,2012-12-24,24.96,24.96,24.96,24.96
VS,2012-12-26,24.96,24.96,24.96,24.96
VS,2012-12-27,24.96,24.96,24.96,24.96
VS,2012-12-28,24.96,24.96,24.96,24.96
VS,2012-12-31,24.96,24.96,24.96,24.96
VS,2013-01-02,24.96,24.96,24.96,24.96
VS,2013-01-03,24.96,24.96,24.96,24.96
VS,2013-01-04,24.96,24.96,24.96,24.96
VS,2013-01-07,24.96,24.96,24.96,24.96
VS,2013-01-08,24.96,24.96,24.96,24.96
VS,2013-01-09,24.96,24.96,24.96,24.96
VS,2013-01-10,24.96,24.96,24.96,24.96
VS,2013-01-11,24.96,24.96,24.96,24.96
VS,2013-01-14,24.96,24.96,24.96,24.96
VS,2013-01-15,24.96,24.96,24.96,24.96
VS,2013-01-16,15.12,15.12,15.12,15.12
VS,2013-01-17,15.12,15.12,15.12,15.12
VS,2013-01-18,15.12,15.12,15.12,15.12
VS,2013-01-22,15.12,15.12,15.12,15.12
VS,2013-01-23,15.12,15.12,15.12,15.12
VS,2013-01-24,15.6,15.6,15.6,15.6
VS,2013-01-25,15.6,15.6,15.6,15.6
VS,2013-01-28,15.6,15.6,15.6,15.6
VS,2013-01-29,15.6,15.6,15.6,15.6
VS,2013-01-30,15.6,15.6,15.6,15.6
VS,2013-01-31,15.6,15.6,15.6,15.6
VS,2013-02-01,15.6,15.6,15.6,15.6
VS,2013-02-04,15.6,15.6,15.6,15.6
VS,2013-02-05,15.6,15.6,15.6,15.6
VS,2013-02-06,15.6,15.6,15.6,15.6
VS,2013-02-07,15.6,15.6,15.6,15.6
VS,2013-02-08,15.6,15.6,15.6,15.6
VS,2013-02-11,15.6,15.6,15.6,15.6
VS,2013-02-12,15.6,15.6,15.6,15.6
VS,2013-02-13,15.6,15.6,15.6,15.6
VS,2013-02-14,15.6,15.6,15.6,15.6
VS,2013-02-15,15.6,15.6,15.6,15.6
VS,2013-02-19,15.6,15.6,15.6,15.6
VS,2013-02-20,15.6,15.6,15.6,15.6
VS,2013-02-21,15.6,15.6,15.6,15.6
VS,2013-02-22,15.6,15.6,15.6,15.6
VS,2013-02-25,15.6,15.6,15.6,15.6
VS,2013-02-26,15.6,15.6,15.6,15.6
VS,2013-02-27,15.6,15.6,15.6,15.6
VS,2013-02-28,15.6,15.6,15.6,15.6
VS,2013-03-01,15.6,15.6,15.6,15.6
VS,2013-03-04,15.6,15.6,15.6,15.6
VS,2013-03-05,15.6,15.6,15.6,15.6
VS,2013-03-06,15.6,15.6,15.6,15.6
VS,2013-03-07,15.6,15.6,15.6,15.6
VS,2013-03-08,15.6,15.6,15.6,15.6
VS,2013-03-11,15.6,15.6,15.6,15.6
VS,2013-03-12,15.6,15.6,15.6,15.6
VS,2013-03-13,15.6,15.6,15.6,15.6
VS,2013-03-14,15.6,15.6,15.6,15.6
VS,2013-03-15,15.6,15.6,15.6,15.6
VS,2013-03-18,15.6,15.6,15.6,15.6
VS,2013-03-19,15.6,15.6,15.6,15.6
VS,2013-03-20,15.6,15.6,15.6,15.6
VS,2013-03-21,15.6,15.6,15.6,15.6
VS,2013-03-22,15.6,15.6,15.6,15.6
VS,2013-03-25,15.6,15.6,15.6,15.6
VS,2013-03-26,15.6,15.6,15.6,15.6
VS,2013-03-27,15.6,15.6,15.6,15.6
VS,2013-03-28,15.6,15.6,15.6,15.6
VS,2013-04-01,15.6,15.6,15.6,15.6
VS,2013-04-02,15.6,15.6,15.6,15.6
VS,2013-04-03,15.6,15.6,15.6,15.6
VS,2013-04-04,15.6,15.6,15.6,15.6
VS,2013-04-05,15.6,15.6,15.6,15.6
VS,2013-04-08,15.6,15.6,15.6,15.6
VS,2013-04-09,15.6,15.6,15.6,15.6
VS,2013-04-10,15.6,15.6,15.6,15.6
VS,2013-04-11,15.6,15.6,15.6,15.6
VS,2013-04-12,15.6,15.6,15.6,15.6
VS,2013-04-15,15.6,15.6,15.6,15.6
VS,2013-04-16,15.6,15.6,15.6,15.6
VS,2013-04-17,15.6,15.6,15.6,15.6
VS,2013-04-18,15.6,15.6,15.6,15.6
VS,2013-04-19,15.6,15.6,15.6,15.6
VS,2013-04-22,15.6,15.6,15.6,15.6
VS,2013-04-23,14.4,14.4,14.4,14.4
VS,2013-04-24,14.4,14.4,14.4,14.4
VS,2013-04-25,14.4,14.4,14.4,14.4
VS,2013-04-26,14.4,14.4,14.4,14.4
VS,2013-04-29,15.36,15.36,15.36,15.36
VS,2013-04-30,15.36,15.36,15.36,15.36
VS,2013-05-01,15.36,15.36,15.36,15.36
VS,2013-05-02,14.4,14.4,14.4,14.4
VS,2013-05-03,14.4,14.4,14.4,14.4
VS,2013-05-06,14.4,14.4,14.4,14.4
VS,2013-05-07,14.4,14.4,14.4,14.4
VS,2013-05-08,14.4,14.4,14.4,14.4
VS,2013-05-09,14.4,14.4,14.4,14.4
VS,2013-05-10,14.4,14.4,14.4,14.4
VS,2013-05-13,14.4,14.4,14.4,14.4
VS,2013-05-14,14.4,14.4,14.4,14.4
VS,2013-05-15,14.4,14.4,14.4,14.4
VS,2013-05-16,14.4,14.4,14.4,14.4
VS,2013-05-17,14.4,14.4,14.4,14.4
VS,2013-05-20,14.4,14.4,14.4,14.4
VS,2013-05-21,14.4,14.4,14.4,14.4
VS,2013-05-22,14.4,14.4,14.4,14.4
VS,2013-05-23,14.4,14.4,14.4,14.4
VS,2013-05-24,14.4,14.4,14.4,14.4
VS,2013-05-28,10.56,10.56,9.36,9.36
VS,2013-05-29,9.36,9.36,9.36,9.36
VS,2013-05-30,9.36,9.36,9.36,9.36
VS,2013-05-31,9.36,9.36,9.36,9.36
VS,2013-06-03,9.36,9.36,9.36,9.36
VS,2013-06-04,9.36,9.36,9.36,9.36
VS,2013-06-05,9.36,9.36,9.36,9.36
VS,2013-06-06,9.36,9.36,9.36,9.36
VS,2013-06-07,9.36,9.36,9.36,9.36
VS,2013-06-10,9.36,9.36,9.36,9.36
VS,2013-06-11,9.36,9.36,9.36,9.36
VS,2013-06-12,9.36,9.36,9.36,9.36
VS,2013-06-13,9.36,9.36,9.36,9.36
VS,2013-06-14,9.36,9.36,9.36,9.36
VS,2013-06-17,9.36,9.36,9.36,9.36
VS,2013-06-18,9.36,9.36,9.36,9.36
VS,2013-06-19,9.36,9.36,9.36,9.36
VS,2013-06-20,9.36,9.36,9.36,9.36
VS,2013-06-21,9.36,9.36,9.36,9.36
VS,2013-06-24,9.36,9.36,9.36,9.36
VS,2013-06-25,9.36,9.36,9.36,9.36
VS,2013-06-26,9.36,9.36,9.36,9.36
VS,2013-06-27,9.36,9.36,9.36,9.36
VS,2013-06-28,9.36,9.36,9.36,9.36
VS,2013-07-01,9.36,9.36,9.36,9.36
VS,2013-07-02,9.36,9.36,9.36,9.36
VS,2013-07-03,9.36,9.36,9.36,9.36
VS,2013-07-05,9.36,9.36,9.36,9.36
VS,2013-07-08,9.36,9.36,9.36,9.36
VS,2013-07-09,9.36,9.36,9.36,9.36
VS,2013-07-10,9.36,9.36,9.36,9.36
VS,2013-07-11,9.36,9.36,9.36,9.36
VS,2013-07-12,9.36,9.36,9.36,9.36
VS,2013-07-15,9.36,9.36,9.36,9.36
VS,2013-07-16,9.36,9.36,9.36,9.36
VS,2013-07-17,9.36,9.36,9.36,9.36
VS,2013-07-18,9.36,9.36,9.36,9.36
VS,2013-07-19,9.36,9.36,9.36,9.36
VS,2013-07-22,9.36,9.36,9.36,9.36
VS,2013-07-23,9.36,9.36,9.36,9.36
VS,2013-07-24,9.36,9.36,9.36,9.36
VS,2013-07-25,9.36,9.36,9.36,9.36
VS,2013-07-26,9.36,9.36,9.36,9.36
VS,2013-07-29,9.36,9.36,9.36,9.36
VS,2013-07-30,9.36,9.36,9.36,9.36
VS,2013-07-31,9.36,9.36,9.36,9.36
VS,2013-08-01,9.36,9.36,9.36,9.36
VS,2013-08-02,9.36,9.36,9.36,9.36
VS,2013-08-05,9.36,9.36,9.36,9.36
VS,2013-08-06,9.36,9.36,9.36,9.36
VS,2013-08-07,9.36,9.36,9.36,9.36
VS,2013-08-08,9.36,9.36,9.36,9.36
VS,2013-08-09,9.36,9.36,9.36,9.36
VS,2013-08-12,9.36,9.36,9.36,9.36
VS,2013-08-13,9.36,9.36,9.36,9.36
VS,2013-08-14,9.36,9.36,9.36,9.36
VS,2013-08-15,9.36,9.36,9.36,9.36
VS,2013-08-16,9.36,9.36,9.36,9.36
VS,2013-08-19,9.36,9.36,9.36,9.36
VS,2013-08-20,9.36,9.36,9.36,9.36
VS,2013-08-21,9.36,9.36,9.36,9.36
VS,2013-08-22,9.36,9.36,9.36,9.36
VS,2013-08-23,9.36,9.36,9.36,9.36
VS,2013-08-26,9.36,9.36,9.36,9.36
VS,2013-08-27,9.36,9.36,9.36,9.36
VS,2013-08-28,9.36,9.36,9.36,9.36
VS,2013-08-29,9.36,9.36,9.36,9.36
VS,2013-08-30,9.36,9.36,9.36,9.36
VS,2013-09-03,9.36,9.36,9.36,9.36
VS,2013-09-04,9.36,9.36,9.36,9.36
VS,2013-09-05,9.36,9.36,9.36,9.36
VS,2013-09-06,9.36,9.36,9.36,9.36
VS,2013-09-09,9.36,9.36,9.36,9.36
VS,2013-09-10,9.36,9.36,9.36,9.36
VS,2013-09-11,9.36,9.36,9.36,9.36
VS,2013-09-12,9.36,9.36,9.36,9.36
VS,2013-09-13,9.36,9.36,9.36,9.36
VS,2013-09-16,9.36,9.36,9.36,9.36
VS,2013-09-17,9.36,9.36,9.36,9.36
VS,2013-09-18,9.36,9.36,9.36,9.36
VS,2013-09-19,9.36,9.36,9.36,9.36
VS,2013-09-20,9.36,9.36,9.36,9.36
VS,2013-09-23,9.36,9.36,9.36,9.36
VS,2013-09-24,9.36,9.36,9.36,9.36
VS,2013-09-25,9.36,9.36,9.36,9.36
VS,2013-09-26,9.36,9.36,9.36,9.36
VS,2013-09-27,9.36,9.36,9.36,9.36
VS,2013-09-30,9.36,9.36,9.36,9.36
VS,2013-10-01,9.36,9.36,9.36,9.36
VS,2013-10-02,9.12,9.12,9.12,9.12
VS,2013-10-03,9.36,9.36,9.36,9.36
VS,2013-10-04,9.36,9.36,9.36,9.36
VS,2013-10-07,9.36,9.36,9.36,9.36
VS,2013-10-08,9.36,9.36,9.36,9.36
VS,2013-10-09,9.36,9.36,9.36,9.36
VS,2013-10-10,9.36,9.36,9.36,9.36
VS,2013-10-11,9.36,9.36,9.36,9.36
VS,2013-10-14,9.36,9.36,9.36,9.36
VS,2013-10-15,9.36,9.36,9.36,9.36
VS,2013-10-16,9.36,9.36,9.36,9.36
VS,2013-10-17,9.36,9.36,9.36,9.36
VS,2013-10-18,9.36,9.36,9.36,9.36
VS,2013-10-21,9.36,9.36,9.36,9.36
VS,2013-10-22,9.36,9.36,9.36,9.36
VS,2013-10-23,9.36,9.36,9.36,9.36
VS,2013-10-24,9.36,9.36,9.36,9.36
VS,2013-10-25,9.36,9.36,9.36,9.36
VS,2013-10-28,9.36,9.36,9.36,9.36
VS,2013-10-29,9.36,9.36,9.36,9.36
VS,2013-10-30,9.36,9.36,9.36,9.36
VS,2013-10-31,9.36,9.36,9.36,9.36
VS,2013-11-01,9.36,9.36,9.36,9.36
VS,2013-11-04,9.36,9.36,9.36,9.36
VS,2013-11-05,9.36,9.36,9.36,9.36
VS,2013-11-06,9.36,9.36,9.36,9.36
VS,2013-11-07,9.36,9.36,9.36,9.36
VS,2013-11-08,9.36,9.36,9.36,9.36
VS,2013-11-11,9.36,9.36,9.36,9.36
VS,2013-11-12,9.36,9.36,9.36,9.36
VS,2013-11-13,9.36,9.36,9.36,9.36
VS,2013-11-14,9.36,9.36,9.36,9.36
VS,2013-11-15,9.36,9.36,9.36,9.36
VS,2013-11-18,9.36,9.36,9.36,9.36
VS,2013-11-19,9.36,9.36,9.36,9.36
VS,2013-11-20,9.36,9.36,9.36,9.36
VS,2013-11-21,9.36,9.36,9.36,9.36
VS,2013-11-22,9.36,9.36,9.36,9.36
VS,2013-11-25,9.36,9.36,9.36,9.36
VS,2013-11-26,9.36,9.36,9.36,9.36
VS,2013-11-27,9.36,9.36,9.36,9.36
VS,2013-11-29,9.36,9.36,9.36,9.36
VS,2013-12-02,9.36,9.36,9.36,9.36
VS,2013-12-03,9.36,9.36,9.36,9.36
VS,2013-12-04,9.36,9.36,9.36,9.36
VS,2013-12-05,9.36,9.36,9.36,9.36
VS,2013-12-06,9.36,9.36,9.36,9.36
VS,2013-12-09,9.36,9.36,9.36,9.36
VS,2013-12-10,9.36,9.36,9.36,9.36
VS,2013-12-11,9.36,9.36,9.36,9.36
VS,2013-12-12,9.36,9.36,9.36,9.36
VS,2013-12-13,9.36,9.36,9.36,9.36
VS,2013-12-16,9.36,9.36,9.36,9.36
VS,2013-12-17,9.36,9.36,9.36,9.36
VS,2013-12-18,9.36,9.36,9.36,9.36
VS,2013-12-19,9.36,9.36,9.36,9.36
VS,2013-12-20,9.36,9.36,9.36,9.36
VS,2013-12-23,9.36,9.36,9.36,9.36
VS,2013-12-24,9.36,9.36,9.36,9.36
VS,2013-12-26,9.36,9.36,9.36,9.36
VS,2013-12-27,9.36,9.36,9.36,9.36
VS,2013-12-30,9.36,9.36,9.36,9.36
VS,2013-12-31,9.36,9.36,9.36,9.36
VS,2014-01-02,9.36,9.36,9.36,9.36
VS,2014-01-03,9.36,9.36,9.36,9.36
VS,2014-01-06,9.36,9.36,9.36,9.36
VS,2014-01-07,9.36,9.36,9.36,9.36
VS,2014-01-08,9.36,9.36,9.36,9.36
VS,2014-01-09,9.36,9.36,9.36,9.36
VS,2014-01-10,9.36,9.36,9.36,9.36
VS,2014-01-13,9.36,9.36,9.36,9.36
VS,2014-01-14,9.36,9.36,9.36,9.36
VS,2014-01-15,9.36,9.36,9.36,9.36
VS,2014-01-16,9.36,9.36,9.36,9.36
VS,2014-01-17,9.36,9.36,9.36,9.36
VS,2014-01-21,9.36,9.36,9.36,9.36
VS,2014-01-22,9.36,9.36,9.36,9.36
VS,2014-01-23,9.36,9.36,9.36,9.36
VS,2014-01-24,9.36,9.36,9.36,9.36
VS,2014-01-27,9.36,9.36,9.36,9.36
VS,2014-01-28,9.36,9.36,9.36,9.36
VS,2014-01-29,9.36,9.36,9.36,9.36
VS,2014-01-30,9.36,9.36,9.36,9.36
VS,2014-01-31,9.36,9.36,9.36,9.36
VS,2014-02-03,9.36,9.36,9.36,9.36
VS,2014-02-04,9.36,9.36,9.36,9.36
VS,2014-02-05,9.36,9.36,9.36,9.36
VS,2014-02-06,9.36,9.36,9.36,9.36
VS,2014-02-07,9.36,9.36,9.36,9.36
VS,2014-02-10,9.36,9.36,9.36,9.36
VS,2014-02-11,9.36,9.36,9.36,9.36
VS,2014-02-12,9.36,9.36,9.36,9.36
VS,2014-02-13,9.36,9.36,9.36,9.36
VS,2014-02-14,9.36,9.36,9.36,9.36
VS,2014-02-18,9.36,9.36,9.36,9.36
VS,2014-02-19,9.36,9.36,9.36,9.36
VS,2014-02-20,9.36,9.36,9.36,9.36
VS,2014-02-21,9.36,9.36,9.36,9.36
VS,2014-02-24,9.36,9.36,9.36,9.36
VS,2014-02-25,9.36,9.36,9.36,9.36
VS,2014-02-26,9.36,9.36,9.36,9.36
VS,2014-02-27,9.36,9.36,9.36,9.36
VS,2014-02-28,9.36,9.36,9.36,9.36
VS,2014-03-03,9.36,9.36,9.36,9.36
VS,2014-03-04,9.36,9.36,9.36,9.36
VS,2014-03-05,9.36,9.36,9.36,9.36
VS,2014-03-06,9.36,9.36,9.36,9.36
VS,2014-03-07,9.36,9.36,9.36,9.36
VS,2014-03-10,9.36,9.36,9.36,9.36
VS,2014-03-11,9.36,9.36,9.36,9.36
VS,2014-03-12,9.36,9.36,9.36,9.36
VS,2014-03-13,9.36,9.36,9.36,9.36
VS,2014-03-14,9.36,9.36,9.36,9.36
VS,2014-03-17,9.36,9.36,9.36,9.36
VS,2014-03-18,9.36,9.36,9.36,9.36
VS,2014-03-19,9.36,9.36,9.36,9.36
VS,2014-03-20,9.36,9.36,9.36,9.36
VS,2014-03-21,9.36,9.36,9.36,9.36
VS,2014-03-24,9.36,9.36,9.36,9.36
VS,2014-03-25,9.36,9.36,9.36,9.36
VS,2014-03-26,9.36,9.36,9.36,9.36
VS,2014-03-27,9.36,9.36,9.36,9.36
VS,2014-03-28,9.36,9.36,9.36,9.36
VS,2014-03-31,9.36,9.36,9.36,9.36
VS,2014-04-01,9.36,9.36,9.36,9.36
VS,2014-04-02,9.36,9.36,9.36,9.36
VS,2014-04-03,9.36,9.36,9.36,9.36
VS,2014-04-04,9.36,9.36,9.36,9.36
VS,2014-04-07,9.36,9.36,9.36,9.36
VS,2014-04-08,9.36,9.36,9.36,9.36
VS,2014-04-09,8.64,8.64,8.64,8.64
VS,2014-04-10,8.64,8.64,8.64,8.64
VS,2014-04-11,8.64,8.64,8.64,8.64
VS,2014-04-14,8.64,8.64,8.64,8.64
VS,2014-04-15,8.64,8.64,8.64,8.64
VS,2014-04-16,8.64,8.64,8.64,8.64
VS,2014-04-17,8.64,8.64,8.64,8.64
VS,2014-04-21,8.64,8.64,8.64,8.64
VS,2014-04-22,8.64,8.64,8.64,8.64
VS,2014-04-23,8.64,8.64,8.64,8.64
VS,2014-04-24,8.64,8.64,8.64,8.64
VS,2014-04-25,8.64,8.64,8.64,8.64
VS,2014-04-28,8.64,8.64,8.64,8.64
VS,2014-04-29,8.64,8.64,8.64,8.64
VS,2014-04-30,8.64,8.64,8.64,8.64
VS,2014-05-01,8.64,8.64,8.64,8.64
VS,2014-05-02,8.64,8.64,8.64,8.64
VS,2014-05-05,8.64,8.64,8.64,8.64
VS,2014-05-06,8.64,8.64,8.64,8.64
VS,2014-05-07,8.64,8.64,8.64,8.64
VS,2014-05-08,8.64,8.64,8.64,8.64
VS,2014-05-09,8.64,8.64,8.64,8.64
VS,2014-05-12,8.64,8.64,8.64,8.64
VS,2014-05-13,8.64,8.64,8.64,8.64
VS,2014-05-14,8.64,8.64,8.64,8.64
VS,2014-05-15,8.64,8.64,8.64,8.64
VS,2014-05-16,8.64,8.64,8.64,8.64
VS,2014-05-19,8.64,8.64,8.64,8.64
VS,2014-05-20,8.64,8.64,8.64,8.64
VS,2014-05-21,8.64,8.64,8.64,8.64
VS,2014-05-22,8.64,8.64,8.64,8.64
VS,2014-05-23,8.64,8.64,8.64,8.64
VS,2014-05-27,8.64,8.64,8.64,8.64
VS,2014-05-28,8.64,8.64,8.64,8.64
VS,2014-05-29,8.64,8.64,8.64,8.64
VS,2014-05-30,8.64,8.64,8.64,8.64
VS,2014-06-02,8.64,8.64,8.64,8.64
VS,2014-06-03,8.64,8.64,8.64,8.64
VS,2014-06-04,8.64,8.64,8.64,8.64
VS,2014-06-05,8.64,8.64,8.64,8.64
VS,2014-06-06,8.64,8.64,8.64,8.64
VS,2014-06-09,8.64,8.64,8.64,8.64
VS,2014-06-10,8.64,8.64,8.64,8.64
VS,2014-06-11,8.64,8.64,8.64,8.64
VS,2014-06-12,8.64,8.64,8.64,8.64
VS,2014-06-13,8.64,8.64,8.64,8.64
VS,2014-06-16,8.64,8.64,8.64,8.64
VS,2014-06-17,8.64,8.64,8.64,8.64
VS,2014-06-18,8.64,8.64,8.64,8.64
VS,2014-06-19,8.64,8.64,8.64,8.64
VS,2014-06-20,8.64,8.64,8.64,8.64
VS,2014-06-23,8.64,8.64,8.64,8.64
VS,2014-06-24,8.64,8.64,8.64,8.64
VS,2014-06-25,8.64,8.64,8.64,8.64
VS,2014-06-26,8.64,8.64,8.64,8.64
VS,2014-06-27,8.64,8.64,8.64,8.64
VS,2014-06-30,8.64,8.64,8.64,8.64
VS,2014-07-01,8.64,8.64,8.64,8.64
VS,2014-07-02,8.64,8.64,8.64,8.64
VS,2014-07-03,8.64,8.64,8.64,8.64
VS,2014-07-07,8.64,8.64,8.64,8.64
VS,2014-07-08,8.64,8.64,8.64,8.64
VS,2014-07-09,8.64,8.64,8.64,8.64
VS,2014-07-10,15.6,15.6,15.6,15.6
VS,2014-07-11,15.6,15.6,15.6,15.6
VS,2014-07-14,15.6,15.6,15.6,15.6
VS,2014-07-15,15.6,15.6,15.6,15.6
VS,2014-07-16,15.6,15.6,15.6,15.6
VS,2014-07-17,15.6,15.6,15.6,15.6
VS,2014-07-18,15.6,15.6,15.6,15.6
VS,2014-07-21,15.6,15.6,15.6,15.6
VS,2014-07-22,15.6,15.6,15.6,15.6
VS,2014-07-23,15.6,15.6,15.6,15.6
VS,2014-07-24,15.6,15.6,15.6,15.6
VS,2014-07-25,15.6,15.6,15.6,15.6
VS,2014-07-28,15.6,15.6,15.6,15.6
VS,2014-07-29,15.6,15.6,15.6,15.6
VS,2014-07-30,15.6,15.6,15.6,15.6
VS,2014-07-31,15.6,15.6,15.6,15.6
VS,2014-08-01,15.6,15.6,15.6,15.6
VS,2014-08-04,15.6,15.6,15.6,15.6
VS,2014-08-05,15.6,15.6,15.6,15.6
VS,2014-08-06,15.6,15.6,15.6,15.6
VS,2014-08-07,15.6,15.6,15.6,15.6
VS,2014-08-08,15.6,15.6,15.6,15.6
VS,2014-08-11,15.6,15.6,15.6,15.6
VS,2014-08-12,18.48,18.48,18.48,18.48
VS,2014-08-13,18.48,18.48,18.48,18.48
VS,2014-08-14,18.48,18.48,18.48,18.48
VS,2014-08-15,18.48,18.48,18.48,18.48
VS,2014-08-18,18.48,18.48,18.48,18.48
VS,2014-08-19,18.48,18.48,18.48,18.48
VS,2014-08-20,15.816,15.816,15.816,15.816
VS,2014-08-21,15.816,15.816,15.816,15.816
VS,2014-08-22,15.816,15.816,15.816,15.816
VS,2014-08-25,15.816,15.816,15.816,15.816
VS,2014-08-26,15.816,15.816,15.816,15.816
VS,2014-08-27,15.816,15.816,15.816,15.816
VS,2014-08-28,15.816,15.816,15.816,15.816
VS,2014-08-29,15.816,15.816,15.816,15.816
VS,2014-09-02,15.816,15.816,15.816,15.816
VS,2014-09-03,15.816,15.816,15.816,15.816
VS,2014-09-04,15.816,15.816,15.816,15.816
VS,2014-09-05,15.816,15.816,15.816,15.816
VS,2014-09-08,15.816,15.816,15.816,15.816
VS,2014-09-09,15.816,15.816,15.816,15.816
VS,2014-09-10,15.816,15.816,15.816,15.816
VS,2014-09-11,28.08,28.08,28.08,28.08
VS,2014-09-12,28.08,28.08,28.08,28.08
VS,2014-09-15,28.08,28.08,28.08,28.08
VS,2014-09-16,28.08,28.08,28.08,28.08
VS,2014-09-17,28.08,28.08,28.08,28.08
VS,2014-09-18,28.08,28.08,28.08,28.08
VS,2014-09-19,28.08,28.08,28.08,28.08
VS,2014-09-22,28.08,28.08,28.08,28.08
VS,2014-09-23,28.08,28.08,28.08,28.08
VS,2014-09-24,28.08,28.08,28.08,28.08
VS,2014-09-25,28.08,28.08,28.08,28.08
VS,2014-09-26,28.08,28.08,28.08,28.08
VS,2014-09-29,28.08,28.08,28.08,28.08
VS,2014-09-30,28.08,28.08,28.08,28.08
VS,2014-10-01,28.08,28.08,28.08,28.08
